nombrePoissons, nombreRequins
600 500
1448	765
1440	736
1446	681
1458	643
1545	642
1576	641
1627	595
1656	571
1770	584
1826	602
1863	606
1854	592
1931	615
1934	664
1939	672
1923	654
2008	683
2047	728
2068	706
2080	664
2176	646
2237	635
2278	628
2263	606
2295	612
2349	653
2327	668
2285	651
2290	653
2280	686
2234	697
2113	689
2078	694
1979	710
1932	723
1773	704
1705	701
1612	712
1590	742
1478	728
1438	722
1389	718
1358	690
1328	664
1322	639
1321	609
1308	574
1293	535
1300	504
1347	523
1368	507
1382	488
1422	463
1480	489
1520	499
1551	510
1604	511
1659	510
1736	536
1779	536
1841	530
1902	539
1981	533
2084	536
2175	527
2306	550
2422	582
2537	598
2606	611
2726	631
2820	670
2905	683
2932	664
2978	658
3040	692
3024	696
3009	682
2965	686
2925	696
2903	731
2828	740
2772	745
2738	747
2709	765
2658	771
2616	748
2552	733
2559	752
2482	756
2413	743
2367	737
2403	790
2419	826
2390	816
2412	758
2466	764
2489	747
2528	720
2502	679
2548	670
2570	677
2608	654
2613	644
2697	653
2733	661
2771	667
2734	666
2819	673
2889	735
2932	738
2988	734
3062	710
3129	729
3125	736
3132	736
3096	720
3105	740
3053	743
3007	763
2953	772
2887	790
2805	807
2721	807
2716	824
2646	831
2616	851
2538	830
2512	842
2440	842
2377	852
2303	830
2258	850
2172	871
2038	862
1989	869
1895	902
1858	911
1771	888
1697	848
1660	804
1598	782
1546	756
1509	723
1483	716
1456	703
1450	660
1494	628
1512	603
1607	575
1621	515
1698	482
1739	469
1867	464
1897	455
2013	435
2091	441
2219	449
2269	435
2369	429
2469	443
2572	461
2649	467
2762	460
2873	477
2990	487
3024	492
3101	477
3155	496
3255	522
3281	528
3294	514
3307	537
3332	579
3323	611
3289	601
3278	614
3283	647
3242	650
3220	626
3194	624
3168	622
3127	632
3077	639
3001	648
2984	644
2913	675
2872	673
2794	664
2774	657
2705	682
2715	683
2624	696
2629	662
2590	663
2592	646
2542	633
2557	605
2528	592
2562	581
2535	597
2540	589
2484	609
2476	628
2441	667
2392	681
2346	694
2299	700
2233	747
2183	738
2126	728
2130	717
2085	697
2093	703
2027	707
2040	698
2015	712
2032	708
2016	713
2039	693
2028	658
2059	638
2073	635
2081	618
2092	608
2119	584
2126	578
2141	569
2132	554
2139	549
2160	578
2193	587
2219	595
2229	592
2269	591
2301	597
2364	612
2369	589
2428	591
2465	589
2507	591
2550	605
2621	622
2641	606
2666	584
2730	600
2787	614
2801	630
2817	616
2854	606
2867	620
2890	616
2893	607
2900	603
2891	606
2861	594
2827	600
2804	607
2800	623
2774	649
2764	657
2753	660
2755	682
2728	702
2717	711
2707	722
2657	739
2664	748
2641	766
2650	787
2656	781
2676	742
2693	701
2741	693
2747	654
2791	641
2801	638
2820	647
2830	646
2811	678
2848	688
2844	703
2892	706
2899	699
2921	706
2942	714
2976	712
2948	704
2962	680
2947	677
2937	712
2897	744
2843	723
2787	733
2746	725
2676	714
2629	722
2562	742
2517	724
2447	738
2400	739
2294	751
2211	753
2137	764
2092	774
2035	800
1983	773
1950	767
1937	728
1892	686
1857	644
1857	634
1850	629
1829	583
1833	550
1874	552
1887	538
1892	517
1928	503
1996	515
2032	525
2087	523
2146	532
2274	556
2297	550
2395	539
2432	537
2594	575
2626	582
2742	583
2806	591
2926	620
2966	624
3032	633
3047	619
3146	642
3135	651
3196	656
3168	639
3177	650
3127	649
3133	645
3054	661
3029	675
2983	668
2977	701
2938	707
2904	692
2864	665
2826	654
2805	672
2762	655
2734	666
2713	660
