2194	546
2245	530
2331	520
2395	514
2466	487
2509	463
2577	448
2661	457
2778	433
2889	425
3009	377
3114	342
3256	321
3348	310
3454	284
3575	290
3712	294
3807	297
3919	297
4048	311
4158	334
4246	349
4353	342
4439	365
4550	383
4605	374
4640	360
4681	370
4699	387
4697	401
4688	401
4675	416
4652	409
4581	419
4538	437
4511	465
4453	477
4385	486
4327	486
4299	531
4262	527
4167	537
4094	533
4023	569
3940	591
3809	602
3731	616
3658	682
3555	692
3429	707
3344	704
3244	748
3149	764
3015	758
2907	755
2837	777
2742	781
2624	762
2524	725
2474	761
2418	768
2307	743
2211	715
2195	716
2144	716
2115	704
2058	638
2077	636
2063	607
2047	549
2017	512
2086	523
2072	523
2072	518
2076	489
2138	479
2129	447
2120	411
2105	392
2150	405
2153	440
2142	428
2106	405
2125	429
2096	442
2099	440
2013	436
2040	453
2015	481
2031	480
2022	477
2085	471
2097	448
2138	401
2152	376
2218	352
2241	362
2294	355
2322	340
2413	338
2461	338
2545	333
2584	326
2671	328
2745	317
2827	313
2876	321
2983	321
3055	335
3147	331
3199	331
3297	335
3374	377
3488	394
3541	393
3664	412
3724	443
3822	453
3830	462
3893	471
3939	515
3965	528
3940	532
3936	529
3916	555
3859	561
3815	567
3767	586
3748	605
3706	595
3629	577
3587	556
3542	566
3511	585
3441	567
3412	558
3394	581
3324	565
3282	574
3269	569
3260	621
3173	605
3113	604
3104	616
3078	663
3014	670
2967	664
2946	643
2901	651
2845	663
2761	669
2722	682
2652	692
2639	697
2556	695
2518	703
2444	723
2391	747
2286	757
2240	759
2179	785
2115	799
1998	766
1960	761
1909	796
1884	811
1813	787
1786	750
1751	713
1747	682
1699	655
1704	618
1705	604
1702	588
1678	562
1679	535
1680	548
1673	562
1699	569
1698	550
1762	575
1763	569
1786	572
1809	561
1868	574
1884	581
1906	602
1913	617
1977	656
2040	673
2097	664
2169	636
2208	625
2267	617
2308	633
2340	639
2353	635
2397	653
2388	647
2375	656
2381	659
2394	675
2400	683
2392	670
2412	659
2427	655
2481	646
2481	637
2498	603
2513	605
2565	618
2557	633
2555	621
2623	627
2571	637
2555	623
2541	603
2581	638
2556	664
2555	632
2540	620
2575	645
2546	653
2535	641
2485	628
2550	677
2512	679
2517	651
2475	635
2554	678
2555	677
2544	658
2538	643
2588	676
2598	689
2615	686
2621	669
2708	706
2726	692
2737	666
2737	639
2834	686
2845	680
2852	657
2899	637
2992	653
3005	649
3011	612
3052	579
3129	612
3162	637
3165	623
3192	627
3253	632
3283	674
3299	678
3304	679
3338	716
3365	730
3329	744
3322	726
3301	707
3324	724
3253	700
3211	676
3157	670
3179	704
3065	709
3053	711
2972	708
2975	722
2878	754
2812	760
2738	794
2733	806
2624	833
2586	852
2454	870
2414	895
2298	916
2212	940
2093	947
2032	998
1921	1028
1874	1027
1809	984
1824	959
1751	897
1720	839
1685	828
1676	799
1645	774
1674	733
1679	704
1708	656
1751	566
1812	499
1850	456
1910	419
1946	392
2014	388
2062	386
2149	392
2179	393
2252	395
2299	382
2369	387
2408	402
2443	396
2506	390
2561	408
2633	426
2689	451
2759	453
2779	475
2858	491
2896	516
2944	539
2992	562
3001	580
3026	590
3053	605
3071	612
3100	623
3122	613
3168	609
3236	624
3279	627
3308	631
3325	644
3359	687
3339	696
3363	728
3321	750
3314	763
3270	776
3236	808
3171	835
3106	852
3054	884
2991	884
2929	891
2856	870
2785	881
2734	853
2658	848
2615	817
2537	798
2492	777
2410	768
2360	776
2280	792
2224	797
2123	792
2108	811
2023	817
2012	796
1928	797
1921	810
1816	793
1783	810
1742	807
1780	808
1763	788
1759	743
