// grille 50 x 50
// initialisee avec 200 poissons, 50 requins
NbPoissons  NbRequins   Ratio
968	326	2
938	309	3
902	309	2
851	305	2
799	303	2
758	308	2
734	318	2
669	311	2
632	309	2
611	304	2
582	298	1
558	291	1
545	295	1
550	284	1
552	267	2
559	241	2
582	224	2
594	208	2
616	206	2
641	205	3
666	216	3
681	222	3
703	215	3
702	209	3
735	217	3
727	213	3
743	213	3
762	217	3
810	231	3
818	237	3
827	219	3
843	210	4
879	203	4
886	194	4
897	188	4
924	185	4
946	181	5
962	171	5
971	161	6
987	173	5
1003	189	5
1028	189	5
1049	182	5
1092	178	6
1130	176	6
1175	176	6
1189	173	6
1251	181	6
1272	189	6
1331	194	6
1313	201	6
1349	193	6
1348	217	6
1386	219	6
1366	222	6
1399	222	6
1391	240	5
1394	245	5
1357	240	5
1347	232	5
1321	251	5
1315	254	5
1266	262	4
1253	269	4
1231	301	4
1219	316	3
1185	320	3
1146	320	3
1107	338	3
1076	356	3
1021	379	2
968	377	2
939	396	2
912	402	2
859	414	2
830	404	2
778	398	1
720	389	1
655	382	1
